Timestamp,"Studi ini memiliki judul Online Disinhibition sebagai mediator pada Pengaruh Uses & Gratifications terhadap SNS Addiction pada pengguna second account Twitter.
Studi ini diselenggarakan oleh saya Muhammad Dzaki Dwitama, Mahasiswa Psikologi Universitas Islam Bandung. Dalam rangka memenuhi Tugas Akhir.
Studi ini bertujuan untuk meneliti hubungan antara Online Disinhibition, Uses & Gratifications, dan SNS Addiction. Hasil dari studi ini berharap dapat membuat kita lebih memahami bagaimana individu berperilaku online dan bagaimana perilaku tersebut terkait dengan SNS Addiction.
Jika Anda setuju untuk berpartisipasi dalam studi ini, Anda akan diminta untuk menyelesaikan serangkaian survei dan kuesioner. Survei akan menanyakan tentang perilaku online Anda, penggunaan Sosial Media Anda, dan Motif Anda dalam menggunakan Sosial Media. Survei akan memakan waktu sekitar 7-10 menit untuk diselesaikan.
Survei ini mungkin akan menanyakan pertanyaan pribadi, tetapi jawaban Anda akan DIJAGA KERAHASIANNYA. Manfaat dari berpartisipasi dalam studi ini termasuk memberikan kontribusi pada pemahaman perilaku online dan Adiksi SNS yang mungkin akan membantu partisipan memahami perilaku online dalam menggunakan Sosial Media.
Partisipasi Anda dalam studi ini adalah RAHASIA. Data survei akan dijaga kerahasiaannya dan akan diperlakukan sebagaimana mestinya. Data akan digunakan hanya untuk tujuan penelitian.
Partisipasi Anda dalam studi ini adalah sukarela. Anda dapat memilih untuk tidak berpartisipasi atau berhenti berpartisipasi kapan saja tanpa ada konsekuensi negatif.

Terdapat Kompensasi dengan total sebesar 500.000 Rupiah. Data Anda akan diminta diakhir survey untuk mendapatkan kesempatan memenangkan bagian dari kompensasi ini.
Jika Anda memiliki pertanyaan tentang studi ini, silakan hubungi peneliti melalui email [dzakidwitama@gmail.com] atau melalui twitter @jekisthename.
Dengan menyetuji di bawah ini, saya mengakui bahwa saya telah membaca dan memahami informasi yang disediakan dalam form persetujuan informasi ini. Saya dengan sukarela setuju untuk berpartisipasi dalam studi dan mengerti bahwa saya dapat menghentikan partisipasi saya kapan saja tanpa dikenakan sanksi.
Hormat saya,
Muhammad Dzaki Dwitama (Peneliti)
10050017043
Fanni Putri Diantina (Pembimbing)
Universitas Islam Bandung
Fakultas Psikologi",Respondend Number,Domisili (Kota),Umur,Menggunakan lebih dari 1 Akun Twitter,Jenis Account Twitter yang anda miliki,Jenis Kelamin,Seberapa puas anda dengan penampilan tubuh anda,Apakah anda merasa dekat dengan keluarga,Apakah kedua orang tua masih bersama? (Masih dalam hubungan pernikahan),Apakah anda tinggal terpisah dengan orang tua (Rantau/Kos),Apakah anda merasa sendiri dan kesepian dalam menjalani hari-hari,Untuk mendokumentasikan kehidupan saya,Untuk memberi kabar kepada teman-teman saya,Untuk mencatat apa saja yang sedang/sudah saya lakukan,Untuk mengekspresikan perasaan dan pikiran saya,Untuk memberikan informasi tentang topik yang saya minati,Untuk tetap terhubung dengan teman dan keluarga,Untuk memahami kejadian penting saat ini,Untuk melihat berbagai sudut pandang tentang isu-isu sosial,Untuk mendapatkan informasi dan pengetahuan profesional,Untuk dapat mengenali orang-orang yang berpengaruh,Untuk bersenang-senang,Untuk berkomunikasi dengan orang-orang yang berprinsip sama dengan saya,Untuk bertemu orang baru,Untuk berteman dengan orang-orang yang sulit ditemukan di tempat lain,Untuk mengisi waktu luang,Untuk melupakan permasalahan hidup,Saya merasa saya anonim (tak teridentifikasi) saat berada di dunia maya,Saya yakin bahwa identitas diri saya tidak diketahui oleh orang lain di dunia maya,Saya merasa dapat menyembunyikan identitas saya di dunia maya,Hal-hal yang saya lakukan di dunia maya tidak dapat diidentifikasi pada saya,Saya merasa seperti tidak terlihat di dunia maya,Saya merasa dunia maya mencegah orang lain untuk melihat saya,Saya tidak terlihat saat di dunia maya,Orang lain tidak dapat melihat saya di dunia maya,Hal-hal yang saya lakukan tidak bisa terlihat di dunia maya,"Di dunia maya, saya tidak perlu segera membalas orang lain","Di dunia maya, saya bisa menunda respon/masukan saya kepada orang lain","Di dunia maya, saya bisa menunda untuk membalas orang lain",Silahkan pilih angka 3 jika anda membaca pernyataan ini,Saya menentukan sebuah karakter untuk orang yang sedang berkomunikasi secara online dengan saya,Saya menginterpretasikan pesan orang lain sesuai ekspektasi saya dalam komunikasi online,Saya memahami maksud seseorang dalam pesan yang dikirimkannya dalam dunia maya,Saya merasa sepertinya orang-orang di dunia maya hanya khayalan yang tidak ada kaitannya dengan realitas,Dunia maya adalah sebuah dunia khayalan,Dunia maya tidak memiliki kaitan dengan realita,Dunia maya itu terpisah dengan dunia nyata,Saya jauh dari otoritas dunia nyata ketika saya berada di dunia maya,Saya tidak begitu takut pada otoritas dunia nyata ketika saya berada di dunia maya,Saya merasa bebas dari otoritas dunia nyata ketika berada di dunia maya,Saya merasa otoritas dunia nyata tidak hadir di dunia maya,menghabiskan banyak waktu untuk memikirkan media sosial atau berencana menggunakan media sosial?,merasakan desakan untuk semakin sering menggunakan media sosial?,menggunakan media sosial untuk melupakan masalah-masalah pribadi,"mencoba mengurangi penggunaan media sosial, tetapi tidak berhasil",menjadi gelisah atau bermasalah jika kamu dilarang/dibatasi menggunakan media sosial?,terlalu banyak menggunakan media sosial sehingga berdampak negatif pada pekerjaan/studi kamu?
3/23/2023 5:51:01,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,K,Surabaya,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account, Business account",Perempuan,3,2,Ya,Ya,4,6,5,7,7,7,4,6,6,4,5,7,6,7,7,7,7,6,6,6,6,7,7,5,6,3,6,6,6,3,6,6,4,3,2,3,5,5,5,5,5,5,5,5,4,2,4
3/23/2023 5:51:07,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Robiatul Ula ,Probolinggo ,18-24,Tidak,Private Second Account,Perempuan,3,4,Ya,Ya,3,4,3,3,7,3,3,7,7,7,7,5,3,3,3,5,3,5,5,7,5,5,5,5,5,5,7,7,7,3,3,3,5,3,3,3,3,5,5,5,4,3,1,3,3,3,2
3/23/2023 5:51:09,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,S,Semarang ,18-24,Ya,"Role Play Account, Alter Account, Fake/Spam/Fan Account",Perempuan,2,4,Ya,Ya,4,5,2,6,6,6,3,6,7,7,6,7,5,5,6,7,7,7,7,7,7,7,7,7,7,7,5,5,5,3,7,7,7,6,7,5,6,6,4,4,4,4,2,5,3,4,4
3/23/2023 5:51:36,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,BI,Surabaya,18-24,Ya,Private Second Account,Laki-Laki,3,4,Ya,Ya,2,3,3,3,6,6,3,5,6,5,3,5,4,4,3,5,2,5,5,5,4,5,3,3,3,5,5,5,5,3,3,5,5,2,3,2,6,4,3,3,2,4,2,2,2,2,3
3/23/2023 5:52:28,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,a,bandung,18-24,Ya,Private Second Account,Perempuan,2,4,Ya,Ya,4,3,3,7,7,7,4,6,7,7,7,7,4,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,7,3,6,7,7,7,1,5,7,1,4,4,4,3,3,5,5,4,2
3/23/2023 5:53:58,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,tya,surakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,4,3,Ya,Tidak,2,5,5,5,7,6,3,6,6,6,5,7,6,6,6,7,6,6,3,3,4,4,3,4,4,4,7,7,7,3,5,5,5,3,2,2,4,4,4,5,4,5,5,5,3,4,2
3/23/2023 5:56:42,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,AW,Gorontalo,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,2,Ya,Tidak,3,6,2,7,7,4,3,5,6,4,2,7,2,2,4,4,3,5,3,6,2,5,5,4,4,5,6,6,6,3,5,5,6,1,2,2,5,6,5,6,3,5,4,5,3,4,2
3/23/2023 5:57:44,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,EW,Banjarnegara,18-24,Ya,Private Second Account,Perempuan,2,4,Ya,Ya,2,2,1,5,7,4,1,7,5,6,5,7,2,1,1,7,5,7,6,7,6,7,6,7,7,7,7,6,7,3,1,3,6,5,3,2,1,6,6,6,1,5,4,3,5,4,4
3/23/2023 5:59:36,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,NA,Serang,18-24,Ya,Private Second Account,Perempuan,1,3,Ya,Tidak,3,2,2,2,7,5,1,7,7,5,4,7,6,4,5,6,7,6,5,6,4,3,5,6,2,7,3,4,4,3,5,5,4,3,4,3,5,5,5,5,5,5,5,5,5,5,5
3/23/2023 5:59:57,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Abel,Jember,18-24,Ya,"Role Play Account, Alter Account, Fake/Spam/Fan Account",Perempuan,1,2,Ya,Tidak,3,1,5,5,5,5,5,6,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,1,5,5,7,7,7,7,7,5,5,5,5,3,3
3/23/2023 6:00:22,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,kala,Bandung,Dibawah 18,Ya,Alter Account,Perempuan,3,4,Tidak,Ya,4,7,2,7,7,7,2,7,7,7,7,7,7,6,4,7,7,7,7,7,7,7,7,7,7,7,4,4,4,3,7,7,7,7,7,7,7,7,6,7,6,5,5,5,4,3,5
3/23/2023 6:01:34,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Intan,Sumenep,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account, Business Account",Perempuan,3,4,Ya,Tidak,3,2,1,4,4,6,1,7,7,6,5,7,4,4,3,7,7,5,5,5,5,5,6,6,6,7,6,6,6,3,5,4,6,3,3,5,6,6,4,4,4,5,3,4,4,4,3
3/23/2023 6:04:39,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Iwi,Bandung,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,3,Ya,Tidak,2,1,4,4,7,7,6,6,6,5,4,7,6,6,5,7,7,4,4,3,5,5,6,4,6,6,4,4,4,3,2,4,4,5,5,4,5,4,4,4,4,4,3,5,5,4,2
3/23/2023 6:07:06,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,M,Palembang,Dibawah 18,Ya,Fake/Spam/Fan Account,Perempuan,3,2,Ya,Tidak,3,4,2,6,7,7,1,5,4,5,3,7,6,4,4,7,6,7,5,5,7,4,3,3,2,4,7,7,7,3,5,4,4,2,4,5,7,7,7,7,6,5,3,5,4,5,2
3/23/2023 6:13:02,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Sara ,Medan,18-24,Ya,Private Second Account,Perempuan,2,2,Ya,Tidak,3,3,4,6,7,7,3,7,7,7,4,7,6,4,6,7,7,7,5,5,7,5,5,5,5,5,7,7,7,3,7,7,5,4,6,4,4,6,3,3,3,3,3,5,4,1,3
3/23/2023 6:16:11,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,FA,BATAM,18-24,Tidak,Private Second Account,Perempuan,3,2,Ya,Tidak,2,4,1,1,5,3,2,6,6,6,3,5,3,3,3,5,2,4,4,4,4,2,2,2,3,3,3,3,3,3,4,5,5,3,4,3,3,2,3,4,3,4,4,1,3,2,2
3/23/2023 6:17:17,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,T,Purwakarta,Dibawah 18,Ya,Private Second Account,Perempuan,2,2,Ya,Tidak,3,1,1,3,5,1,1,7,7,7,1,7,3,3,3,7,6,5,5,5,3,6,4,5,5,5,7,7,7,3,4,4,5,5,5,5,5,5,5,5,3,2,4,4,3,2,1
3/23/2023 6:20:16,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,L,Sukoharjo,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account, Bussines Account",Perempuan,2,2,Ya,Tidak,4,4,2,4,6,6,2,5,6,5,5,7,6,6,6,7,7,6,6,6,4,5,5,3,2,4,2,2,2,3,4,6,5,3,3,3,5,7,5,5,4,4,5,5,5,5,4
3/23/2023 6:20:50,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,AGB,Salatiga,Dibawah 18,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,4,Ya,Tidak,2,6,4,6,7,4,5,7,7,7,6,7,6,5,5,6,7,7,7,7,6,5,4,3,4,5,6,6,6,3,5,3,5,3,2,2,4,2,2,4,1,4,5,4,5,3,4
3/23/2023 6:20:57,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Inaa,Yogyakarta,18-24,Tidak,Role Play Account,Perempuan,4,4,Ya,Ya,1,6,5,7,7,7,2,7,7,7,5,7,4,2,3,7,2,5,3,3,3,2,2,5,6,6,7,7,7,3,2,5,5,4,2,1,2,4,5,5,5,3,3,3,4,1,3
3/23/2023 6:22:18,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,S,DKI Jakarta,Dibawah 18,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,3,Tidak,Tidak,1,5,2,5,7,5,2,2,6,6,6,7,5,3,3,7,7,5,2,5,1,5,5,5,5,5,7,7,7,3,7,7,7,7,7,5,5,5,5,5,5,5,4,5,5,5,5
3/23/2023 6:31:16,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,NS,Pematangsiantar ,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,4,2,Ya,Ya,1,7,1,7,7,7,1,7,7,7,7,7,1,4,4,7,1,7,2,7,7,7,1,7,7,7,7,7,7,3,4,7,7,1,1,1,4,1,4,7,4,2,1,1,2,1,1
3/23/2023 6:34:26,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,G,Purbalingga,25-39,Ya,Private Second Account,Perempuan,3,2,Ya,Ya,4,2,1,3,7,6,1,7,7,6,6,6,7,6,7,7,7,4,2,1,4,4,5,3,4,5,5,7,6,3,5,7,3,1,1,1,1,3,4,4,3,5,4,5,4,4,3
3/23/2023 6:37:12,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Chris,Jakarta Selatan ,Dibawah 18,Ya,"Private Second Account, Fake/Spam/Fan Account, Art account ",Perempuan,2,3,Tidak,Tidak,2,3,4,5,6,7,5,5,7,7,3,7,7,7,7,5,6,4,3,6,6,5,3,5,4,4,5,5,5,3,7,5,6,2,4,5,5,3,3,5,2,3,2,4,2,1,3
3/23/2023 6:40:55,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,U,Nganjuk,Dibawah 18,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,2,Ya,Tidak,1,3,1,3,7,2,1,5,4,5,1,7,2,2,2,7,7,7,7,7,7,6,7,6,6,7,7,7,7,3,5,5,6,6,5,5,5,7,7,7,7,5,5,5,3,2,2
3/23/2023 6:50:24,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Win,Malang,18-24,Ya,Private Second Account,Laki-Laki,2,3,Ya,Ya,4,3,1,2,5,4,1,7,6,5,5,7,3,7,7,6,1,4,2,5,3,4,4,6,4,4,2,5,5,3,4,5,5,4,6,6,5,6,4,6,4,5,4,2,5,5,5
3/23/2023 6:51:03,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,kiyo ,Tangerang 5,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,4,3,Ya,Ya,1,4,3,2,7,7,1,6,7,7,6,6,6,6,6,7,7,7,6,5,4,2,1,6,6,4,7,7,7,3,6,6,6,4,4,4,4,3,2,3,3,3,3,3,3,3,3
3/23/2023 6:51:32,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Pii,Bandung,18-24,Tidak,Akun gabut doang sih,Perempuan,3,2,Tidak,Tidak,4,3,1,3,7,3,1,7,7,7,7,7,3,3,7,7,7,5,4,2,4,3,4,4,4,5,7,7,7,3,3,5,4,5,3,2,3,3,3,3,3,1,1,5,5,5,3
3/23/2023 7:02:40,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Bandi,Jakarta Timur ,18-24,Tidak,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,4,Ya,Tidak,2,3,4,2,3,4,4,5,5,6,4,3,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3
3/23/2023 7:03:08,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Y,Magelang,18-24,Ya,Private Second Account,Perempuan,3,3,Ya,Tidak,4,3,1,4,7,4,1,7,7,7,4,7,4,3,3,7,7,5,6,6,5,5,6,5,5,5,6,6,6,3,4,6,5,5,4,2,2,2,5,4,3,4,4,5,5,4,4
3/23/2023 7:03:30,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,s,surabaya,18-24,Ya,"Private Second Account, Role Play Account, Fake/Spam/Fan Account, business account",Perempuan,2,4,Ya,Ya,1,5,3,5,6,7,5,5,6,2,3,7,6,6,5,6,6,6,4,5,5,2,2,2,2,2,5,7,5,3,7,4,5,1,2,2,2,4,5,5,4,4,4,4,4,3,3
3/23/2023 7:05:44,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,A,Manado,18-24,Tidak,Alter Account,Perempuan,2,2,Tidak,Tidak,3,2,1,3,5,4,1,4,4,5,3,5,2,2,2,4,4,5,6,5,5,5,5,5,3,5,5,6,6,2,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4
3/23/2023 7:10:06,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,A,Jakarta ,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,3,Tidak,Ya,2,2,1,2,6,7,1,6,7,6,4,7,4,3,3,7,5,4,4,6,4,4,6,4,3,4,4,4,4,3,4,4,4,2,3,2,2,1,4,4,4,4,5,5,4,4,4
3/23/2023 7:12:39,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,N,Bandar Lampung,18-24,Tidak,Alter Account,Perempuan,3,3,Ya,Ya,2,2,1,2,3,6,1,3,5,5,2,7,1,1,1,6,6,5,7,7,4,5,3,5,5,5,3,5,5,3,4,3,5,4,5,3,2,3,6,3,4,2,2,3,2,1,1
3/23/2023 7:12:39,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Ara,DKI Jakarta,Dibawah 18,Ya,"Private Second Account, Akun untuk fandom",Perempuan,4,2,Ya,Tidak,4,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,6,6,5,4,4,4,4,5,4,4,4,4,3,6,6,6,5,6,4,4,5,4,3,3,4,3,3,4,3,3
3/23/2023 7:13:16,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,ar,tangsel,18-24,Ya,"Private Second Account, Alter Account, Fake/Spam/Fan Account",Laki-Laki,2,4,Ya,Ya,4,3,3,7,7,6,1,7,7,6,3,7,5,7,5,7,7,7,4,7,5,5,5,5,5,5,5,5,5,3,7,5,6,1,1,1,4,5,3,2,2,5,5,3,5,5,3
3/23/2023 7:14:07,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,SFF,DKI Jakarta,25-39,Ya,Private Second Account,Perempuan,4,4,Ya,Ya,3,5,2,3,7,5,2,3,7,7,4,7,4,4,7,7,7,3,3,6,2,4,2,3,1,3,7,7,7,3,3,4,6,3,2,7,7,5,3,5,3,3,2,5,2,1,4
3/23/2023 7:14:29,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,MA,Sidoarjo,18-24,Ya,Private Second Account,Laki-Laki,2,3,Ya,Ya,4,2,2,4,5,6,3,7,7,6,5,6,4,4,4,6,3,5,4,5,3,5,5,5,3,4,5,5,5,3,3,5,4,3,2,2,2,2,3,3,3,4,4,4,4,4,4
3/23/2023 7:14:54,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Dam,Jakarta,25-39,Ya,Private Second Account,Laki-Laki,3,3,Tidak,Ya,4,3,3,4,5,6,3,6,6,6,6,6,4,4,4,6,6,3,3,3,4,3,3,3,3,3,5,5,5,3,5,4,4,3,3,3,3,4,3,4,2,4,4,4,4,3,3
3/23/2023 7:14:56,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,P,DKI Jakarta,18-24,Ya,Private Second Account,Perempuan,3,3,Ya,Tidak,2,4,1,4,5,6,1,5,6,6,3,7,3,4,3,5,3,5,5,5,4,6,2,3,2,2,4,4,4,3,3,5,5,2,2,2,4,3,4,4,3,5,3,3,4,2,4
3/23/2023 7:16:41,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,F,Wonogiri,18-24,Ya,Private Second Account,Perempuan,2,2,Ya,Tidak,4,7,1,7,7,7,1,7,7,4,4,7,6,2,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,5,5,5,4,5,1
3/23/2023 7:17:04,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Zoya ,Malang ,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,3,Ya,Ya,1,6,1,5,7,5,1,7,6,5,3,7,4,2,3,7,7,7,7,7,7,7,6,6,6,6,7,7,7,3,5,6,5,2,1,1,1,2,4,4,2,4,4,5,4,2,4
3/23/2023 7:19:11,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Jakarta,Lumajang,18-24,Tidak,Alter Account,Perempuan,3,4,Ya,Ya,3,3,3,3,3,7,2,7,7,6,5,4,4,4,3,5,4,4,6,4,4,5,5,5,5,6,6,6,6,3,4,4,5,3,3,2,3,4,3,2,3,4,1,3,4,1,2
3/23/2023 7:26:00,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,f,DKI Jakarta,18-24,Ya,Private Second Account,Perempuan,3,4,Ya,Ya,2,6,1,7,7,5,2,4,5,6,3,7,4,1,1,7,7,7,7,7,5,6,5,6,5,6,7,7,7,3,2,5,5,2,2,2,2,4,3,5,2,2,3,4,4,2,2
3/23/2023 7:26:11,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Khaled,Medan,18-24,Ya,Private Second Account,Laki-Laki,4,4,Tidak,Ya,1,1,1,1,1,7,1,7,7,7,7,7,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,1,1,5,5,5,1
3/23/2023 7:26:29,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Ajeng,cirebon,Dibawah 18,Ya,"Private Second Account, Alter Account, Fake/Spam/Fan Account",Perempuan,2,2,Tidak,Tidak,4,3,4,3,4,5,4,3,3,4,2,5,6,4,1,5,7,7,5,4,4,7,7,5,5,4,6,7,5,3,6,4,6,5,4,4,4,5,4,7,4,3,4,5,2,3,2
3/23/2023 7:30:06,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,F,Bandung,Dibawah 18,Ya,Private Second Account,Perempuan,1,4,Ya,Tidak,3,1,1,2,7,3,5,7,7,7,6,4,7,5,5,7,5,7,7,7,6,6,4,6,6,6,7,7,7,3,4,4,7,7,7,7,1,4,4,4,3,5,3,4,5,4,3
3/23/2023 7:30:08,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,T,Karawang,18-24,Tidak,Fake/Spam/Fan Account,Perempuan,3,4,Ya,Tidak,1,1,1,1,2,2,1,3,3,3,1,6,2,4,3,7,6,2,1,1,2,2,2,2,2,2,2,2,2,3,5,5,4,2,4,3,2,1,1,1,1,5,4,5,5,2,3
3/23/2023 7:30:30,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,y,MALANG,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,1,Ya,Tidak,4,2,5,5,7,7,5,6,7,7,3,7,7,2,2,7,7,7,4,5,5,7,7,4,1,4,7,7,7,3,2,4,7,5,4,2,2,2,4,2,2,5,2,5,1,3,4
3/23/2023 7:32:28,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,nana,Surabaya ,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,2,Ya,Tidak,3,6,4,7,7,7,3,7,6,5,6,7,6,6,6,7,7,6,6,6,6,6,6,6,6,6,3,2,2,3,6,4,5,6,7,6,7,6,5,7,6,5,3,5,4,4,4
3/23/2023 7:38:22,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,K,Purwokerto,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,4,Ya,Tidak,1,4,1,4,3,4,5,7,7,7,5,5,4,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,5,7,7,7,7,4,4,4,4,3,1,3,3,1,4
3/23/2023 7:43:23,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Na,Salatiga,18-24,Tidak,Fake/Spam/Fan Account,Perempuan,3,4,Ya,Tidak,1,4,1,3,7,7,1,7,7,6,5,7,3,5,4,6,4,4,7,6,5,4,4,4,5,4,5,5,5,3,5,5,5,4,3,3,2,4,4,4,4,4,3,3,4,5,3
3/23/2023 7:43:43,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,s,lampung,Dibawah 18,Tidak,Private Second Account,Perempuan,2,2,Ya,Tidak,3,5,5,5,6,6,5,6,5,6,6,6,7,7,7,4,5,4,4,3,4,4,4,4,4,4,7,4,4,3,7,7,6,5,5,5,3,3,4,4,4,4,5,5,5,5,4
3/23/2023 7:44:09,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Acil,Jakarta Pusat,25-39,Ya,Private Second Account,Perempuan,3,3,Ya,Ya,1,1,1,4,2,2,1,7,7,7,3,6,2,1,1,7,1,4,5,5,2,6,5,6,6,6,7,5,5,3,6,6,6,4,1,5,1,1,1,1,1,5,5,3,3,2,1
3/23/2023 7:44:32,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,V,Jakarta Selatan ,18-24,Ya,Private Second Account,Perempuan,3,3,Ya,Ya,2,3,3,3,6,6,5,6,6,4,1,7,1,1,1,7,2,1,7,7,5,1,1,1,1,1,7,7,7,3,6,6,6,2,3,3,6,4,3,7,7,4,2,5,1,1,3
3/23/2023 7:49:39,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,M,Medan,Dibawah 18,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,2,Ya,Tidak,2,4,5,1,7,6,1,7,7,7,3,7,3,2,2,5,4,2,6,5,6,4,6,7,5,7,7,7,7,3,5,7,7,3,1,3,6,6,7,7,6,5,4,3,1,5,4
3/23/2023 7:50:01,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,R,DKI Jakarta,18-24,Ya,Private Second Account,Perempuan,4,4,Ya,Tidak,1,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,7,1,7,7,3,4,1,7,7,7,7,7,7,7,7,7,5,1,5,5,5,1
3/23/2023 7:52:40,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,L,Yogyakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account, Real life account ",Perempuan,3,4,Ya,Ya,2,5,5,6,6,7,6,6,7,7,3,7,7,7,6,7,4,2,1,4,1,5,5,3,2,3,5,5,5,3,6,5,6,2,1,1,1,1,1,1,1,5,4,4,1,1,2
3/23/2023 7:53:01,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,Wendy,Palembang ,Dibawah 18,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,1,3,Ya,Tidak,4,4,1,7,7,5,2,7,7,7,5,7,3,2,3,5,1,3,2,2,2,6,2,6,2,4,4,6,6,3,5,4,1,4,4,3,5,2,2,4,4,5,3,2,1,4,5
